ref,dis,mos
417.png,417_len2_len5_st_1.png,2.8
228.png,228_len5_gb_3.png,2.2
247.png,247_len1_st_3.png,2.0
302.png,302_len2_gn_2.png,2.9
121.png,121_len1_bd_1.png,4.0
219.png,219_len3_bd_1.png,3.0
360.png,360_len2_gb_3.png,2.888888889
178.png,178_len4_len1_gn_2.png,3.2
173.png,173_len4_gb_3.png,2.333333333
124.png,124_len3_len6_bd_2.png,2.222222222
329.png,329_len3_len1_bd_2.png,2.1
41.png,41_len3_len6_gb_1.png,3.2
71.png,71_len4_len1_gb_1.png,3.4
88.png,88_len3_gb_2.png,3.1
424.png,424_len4_gb_1.png,3.111111111
104.png,104_len1_len4_bd_1.png,3.333333333
214.png,214_len3_len6_gn_3.png,2.555555556
165.png,165_len4_gb_3.png,1.8
103.png,103_len1_len4_gn_3.png,2.375
364.png,364_len3_gn_1.png,3.0
21.png,21_len6_gn_1.png,3.7
135.png,135_len5_gb_3.png,1.571428571
395.png,395_len3_len6_bd_1.png,3.2
353.png,353_len2_len5_gb_1.png,3.0
174.png,174_len6_gb_3.png,2.444444444
33.png,33_len3_gn_3.png,3.8
100.png,100_len5_bd_2.png,2.571428571
401.png,401_len1_len4_gn_2.png,2.6
327.png,327_len5_st_3.png,2.7
202.png,202_len2_gn_3.png,2.2
42.png,42_len3_st_3.png,2.333333333
92.png,92_len5_st_2.png,2.333333333
217.png,217_len2_st_1.png,2.8
79.png,79_len1_st_3.png,2.222222222
241.png,241_len4_len1_st_1.png,2.222222222
108.png,108_len3_st_1.png,2.9
12.png,12_len1_len4_bd_2.png,2.333333333
231.png,231_len1_len4_gn_2.png,2.7
54.png,54_len5_gb_1.png,3.5
178.png,178_len4_gb_1.png,4.0
303.png,303_len5_len2_st_3.png,2.2
331.png,331_len3_len5_bd_2.png,2.2
414.png,414_len2_gb_3.png,3.2
4.png,4_len3_gn_2.png,3.0
418.png,418_len5_len3_gn_3.png,2.3
257.png,257_len3_len6_gn_1.png,3.125
242.png,242_len1_len4_st_3.png,2.0
422.png,422_len2_len5_st_1.png,1.8
122.png,122_len1_gn_2.png,3.0
97.png,97_len4_bd_3.png,2.444444444
9.png,9_len6_len2_bd_2.png,2.3
104.png,104_len1_len4_st_3.png,2.5
34.png,34_len3_len1_st_3.png,2.4
62.png,62_len5_len2_bd_2.png,2.2
98.png,98_len3_len6_st_3.png,1.8
5.png,5_len5_gn_1.png,3.222222222
428.png,428_len3_bd_1.png,3.7
167.png,167_len4_len1_bd_3.png,2.2
171.png,171_len3_gb_1.png,3.2
221.png,221_len6_gn_3.png,3.2
11.png,11_len3_st_2.png,1.8
390.png,390_len2_st_1.png,3.4
210.png,210_len1_len5_st_1.png,3.5
269.png,269_len3_len5_bd_1.png,3.0
312.png,312_len5_len3_gn_1.png,3.5
328.png,328_len2_len5_bd_3.png,2.0
136.png,136_len4_st_3.png,2.7
339.png,339_len4_gn_1.png,3.777777778
237.png,237_len3_len5_bd_1.png,2.666666667
13.png,13_len4_len1_st_1.png,3.2
42.png,42_len3_st_2.png,2.3
427.png,427_len4_st_3.png,2.125
227.png,227_len2_len5_st_3.png,2.4
239.png,239_len4_gb_2.png,3.2
317.png,317_len5_len1_gn_2.png,2.777777778
62.png,62_len5_st_2.png,2.8
347.png,347_len3_st_1.png,3.9
295.png,295_len3_len6_st_2.png,1.8
160.png,160_len1_st_3.png,2.6
236.png,236_len5_len2_bd_2.png,2.0
90.png,90_len5_len2_gb_2.png,2.625
34.png,34_len3_len1_bd_3.png,1.8
9.png,9_len6_st_1.png,3.3
12.png,12_len1_st_3.png,2.7
215.png,215_len4_gn_3.png,3.0
175.png,175_len5_len2_gb_1.png,3.4
235.png,235_len6_st_2.png,2.444444444
135.png,135_len5_st_1.png,3.222222222
37.png,37_len5_gn_3.png,3.111111111
311.png,311_len5_len3_bd_2.png,2.8
164.png,164_len6_bd_3.png,1.777777778
258.png,258_len2_gb_1.png,3.666666667
342.png,342_len3_len6_gb_3.png,2.3
255.png,255_len5_len1_gb_1.png,3.5
138.png,138_len4_gb_2.png,3.111111111
209.png,209_len3_len6_gn_2.png,2.333333333
242.png,242_len1_len4_bd_2.png,2.333333333
312.png,312_len5_len3_st_1.png,2.4
216.png,216_len2_st_1.png,3.2
219.png,219_len3_len5_bd_3.png,1.3
169.png,169_len6_st_3.png,2.8
85.png,85_len2_len5_st_2.png,1.625
141.png,141_len5_len2_st_1.png,2.375
207.png,207_len1_len4_gb_1.png,3.3
226.png,226_len5_gn_1.png,4.0
101.png,101_len1_len4_gb_3.png,1.3
346.png,346_len1_len3_gb_1.png,3.2
74.png,74_len6_st_1.png,2.666666667
427.png,427_len4_gn_2.png,2.8
226.png,226_len5_len2_st_3.png,1.4
394.png,394_len5_len2_gb_2.png,3.333333333
409.png,409_len2_len5_gb_1.png,3.444444444
73.png,73_len4_bd_2.png,2.888888889
192.png,192_len1_gb_2.png,3.555555556
290.png,290_len3_gb_1.png,3.5
300.png,300_len2_len5_st_1.png,3.3
281.png,281_len4_len6_bd_3.png,1.5
419.png,419_len5_gb_2.png,3.2
126.png,126_len1_len4_gb_3.png,1.888888889
280.png,280_len6_st_3.png,2.333333333
37.png,37_len5_st_1.png,3.222222222
18.png,18_len5_bd_2.png,2.5
339.png,339_len4_len1_gn_3.png,2.0
272.png,272_len3_len6_bd_1.png,2.8
409.png,409_len2_gb_3.png,3.111111111
203.png,203_len6_len3_gn_2.png,2.888888889
403.png,403_len3_len6_bd_1.png,3.1
13.png,13_len4_gn_3.png,2.6
382.png,382_len4_gb_1.png,2.8
148.png,148_len6_len3_gn_3.png,2.625
71.png,71_len4_gn_2.png,3.0
366.png,366_len3_gb_1.png,3.8
110.png,110_len5_len2_gb_2.png,2.5
291.png,291_len3_len6_st_3.png,2.9
190.png,190_len2_gn_1.png,3.333333333
121.png,121_len1_len5_st_2.png,2.1
154.png,154_len3_len6_st_2.png,3.9
301.png,301_len2_bd_1.png,3.6
304.png,304_len3_st_1.png,3.2
138.png,138_len4_st_3.png,2.2
271.png,271_len5_gn_2.png,2.8
54.png,54_len5_bd_3.png,2.714285714
179.png,179_len1_bd_1.png,3.625
143.png,143_len5_gn_3.png,2.888888889
300.png,300_len2_len5_gn_1.png,3.444444444
111.png,111_len5_gn_1.png,3.8
42.png,42_len3_len1_st_3.png,2.0
191.png,191_len2_gb_1.png,3.9
250.png,250_len2_len5_gb_3.png,1.888888889
240.png,240_len5_st_1.png,3.555555556
6.png,6_len4_len1_gb_1.png,3.2
202.png,202_len2_gn_2.png,2.7
69.png,69_len4_len1_gb_2.png,1.6
294.png,294_len2_len5_gb_3.png,1.9
206.png,206_len2_bd_1.png,2.7
121.png,121_len1_gb_2.png,3.125
58.png,58_len2_len4_st_2.png,2.333333333
280.png,280_len6_len3_st_2.png,1.9
193.png,193_len4_st_1.png,2.7
240.png,240_len5_len2_st_1.png,2.8
261.png,261_len4_len1_gb_3.png,2.2
199.png,199_len2_len5_gb_1.png,2.75
114.png,114_len1_bd_3.png,1.8
360.png,360_len2_len6_gb_1.png,2.8
165.png,165_len4_bd_1.png,3.5
181.png,181_len2_gb_1.png,3.5
221.png,221_len6_st_3.png,2.0
190.png,190_len2_gn_2.png,3.8
375.png,375_len1_len4_st_1.png,2.666666667
262.png,262_len3_len6_gn_1.png,3.375
14.png,14_len2_len6_gn_2.png,3.2
248.png,248_len2_len5_st_1.png,3.0
332.png,332_len4_len1_gn_1.png,3.5
160.png,160_len1_gn_2.png,3.2
76.png,76_len5_len2_gb_1.png,3.5
182.png,182_len1_bd_3.png,2.875
190.png,190_len2_len5_st_3.png,2.1
112.png,112_len2_gb_3.png,2.0
298.png,298_len3_bd_2.png,1.8
291.png,291_len3_gb_2.png,3.428571429
252.png,252_len2_gb_2.png,3.4
213.png,213_len4_len1_st_3.png,2.25
409.png,409_len2_len5_st_3.png,2.0
29.png,29_len6_len2_gn_1.png,3.777777778
24.png,24_len2_len6_gb_1.png,3.0
301.png,301_len2_len6_st_1.png,2.888888889
256.png,256_len4_gb_3.png,1.8
137.png,137_len4_len1_gb_3.png,1.6
374.png,374_len1_len4_st_2.png,2.2
136.png,136_len4_len1_st_1.png,2.5
73.png,73_len4_gb_1.png,3.4
28.png,28_len2_bd_1.png,3.666666667
8.png,8_len1_gn_3.png,2.6
382.png,382_len4_bd_3.png,3.0
162.png,162_len1_gn_3.png,2.8
149.png,149_len3_len6_st_1.png,1.666666667
152.png,152_len2_len5_gb_1.png,3.8
173.png,173_len4_len1_gb_2.png,2.3
276.png,276_len6_len_3_st_2.png,1.888888889
134.png,134_len4_gb_2.png,3.0
374.png,374_len1_len4_gn_1.png,3.0
284.png,284_len1_gb_2.png,2.2
398.png,398_len1_len4_bd_2.png,2.1
408.png,408_len5_len2_bd_2.png,2.8
76.png,76_len5_gb_2.png,2.8
193.png,193_len4_len6_st_1.png,2.888888889
389.png,389_len5_bd_2.png,3.0
172.png,172_len4_len1_gn_3.png,2.625
203.png,203_len6_bd_1.png,3.2
128.png,128_len6_gn_1.png,3.6
371.png,371_len3_len6_gb_3.png,2.0
40.png,40_len6_len3_gb_2.png,2.1
168.png,168_len5_len2_st_3.png,2.2
245.png,245_len2_gb_3.png,2.3
340.png,340_len3_len5_st_1.png,2.7
136.png,136_len4_bd_1.png,3.8
186.png,186_len2_len5_bd_1.png,2.555555556
131.png,131_len6_gn_3.png,2.714285714
374.png,374_len1_bd_3.png,2.3
152.png,152_len2_st_1.png,3.25
234.png,234_len5_len2_gb_1.png,3.1
304.png,304_len3_gb_3.png,3.0
395.png,395_len3_gb_1.png,3.7
314.png,314_len5_bd_3.png,2.6
397.png,397_len6_gn_1.png,3.0
170.png,170_len2_len5_st_3.png,2.2
408.png,408_len5_len2_st_1.png,3.0
381.png,381_len1_st_2.png,3.555555556
130.png,130_len2_len4_gb_3.png,1.666666667
281.png,281_len4_gb_3.png,2.444444444
67.png,67_len2_len5_bd_3.png,2.2
382.png,382_len4_st_3.png,2.1
402.png,402_len3_len6_gn_2.png,2.5
26.png,26_len3_gn_1.png,3.4
19.png,19_len2_len6_gn_2.png,2.7
65.png,65_len4_gb_1.png,3.0
46.png,46_len2_len6_gn_2.png,2.4
424.png,424_len4_gn_2.png,3.5
395.png,395_len3_gn_3.png,3.0
265.png,265_len4_len1_st_3.png,2.555555556
106.png,106_len6_bd_2.png,2.4
343.png,343_len3_len5_bd_3.png,1.5
177.png,177_len3_len6_gn_3.png,2.4
66.png,66_len4_len6_bd_1.png,3.0
144.png,144_len2_len5_gb_2.png,3.111111111
178.png,178_len4_len1_bd_2.png,3.0
241.png,241_len4_len1_gn_2.png,3.222222222
267.png,267_len2_len5_st_2.png,2.666666667
229.png,229_len1_st_2.png,2.2
408.png,408_len5_gn_1.png,3.444444444
51.png,51_len3_gn_3.png,2.6
366.png,366_len3_len6_gb_2.png,2.444444444
264.png,264_len2_len4_gn_3.png,2.5
167.png,167_len4_len1_st_2.png,2.555555556
232.png,232_len2_gn_2.png,2.8
110.png,110_len5_gn_2.png,2.555555556
417.png,417_len2_len5_gb_1.png,3.8
177.png,177_len3_len6_gn_2.png,2.875
50.png,50_len6_gb_3.png,2.777777778
87.png,87_len3_len6_gb_3.png,2.4
243.png,243_len1_len4_st_1.png,2.8
264.png,264_len2_bd_3.png,2.0
120.png,120_len1_len4_gn_3.png,2.3
222.png,222_len1_bd_2.png,2.8
48.png,48_len4_bd_3.png,2.3
41.png,41_len3_gn_1.png,4.0
99.png,99_len6_gb_1.png,3.6
385.png,385_len5_gb_2.png,2.8
135.png,135_len5_gn_3.png,2.4
66.png,66_len4_bd_1.png,3.222222222
34.png,34_len3_len1_gn_2.png,3.3
38.png,38_len5_len1_gb_3.png,2.2
409.png,409_len2_st_2.png,2.6
368.png,368_len3_st_2.png,3.2
261.png,261_len4_gn_1.png,3.1
212.png,212_len5_gn_2.png,3.3
105.png,105_len5_len3_bd_2.png,2.8
3.png,3_len5_len2_gb_1.png,3.0
200.png,200_len3_gb_1.png,3.0
369.png,369_len1_len3_bd_2.png,2.2
221.png,221_len6_gn_2.png,3.9
38.png,38_len5_len1_gb_2.png,2.9
302.png,302_len2_len6_gn_2.png,2.5
123.png,123_len4_len1_gb_3.png,2.0
96.png,96_len2_len6_gn_3.png,2.6
156.png,156_len1_bd_3.png,2.2
26.png,26_len3_len6_bd_1.png,2.375
214.png,214_len3_len6_st_1.png,2.3
191.png,191_len2_len5_st_2.png,2.0
291.png,291_len3_st_1.png,3.5
224.png,224_len3_gn_1.png,3.2
353.png,353_len2_len5_gn_3.png,2.6
157.png,157_len3_len6_gb_1.png,3.333333333
50.png,50_len6_len3_st_1.png,3.666666667
158.png,158_len2_len5_bd_1.png,3.8
65.png,65_len4_st_3.png,1.8
25.png,25_len2_gn_3.png,3.0
38.png,38_len5_gn_1.png,3.8
43.png,43_len6_len4_gb_1.png,3.2
267.png,267_len2_len5_gb_3.png,1.9
115.png,115_len6_gn_1.png,3.555555556
94.png,94_len5_len2_st_3.png,2.1
368.png,368_len3_len6_st_3.png,2.2
322.png,322_len1_len3_bd_1.png,3.0
423.png,423_len3_bd_1.png,3.5
281.png,281_len4_gn_1.png,3.888888889
5.png,5_len5_bd_1.png,4.0
40.png,40_len6_gn_1.png,3.5
402.png,402_len3_gb_2.png,2.5
91.png,91_len4_len6_gb_3.png,2.111111111
250.png,250_len2_len5_bd_1.png,3.0
82.png,82_len1_len3_gn_1.png,4.3
349.png,349_len3_len5_bd_1.png,2.8
2.png,2_len2_len5_gn_1.png,3.3
94.png,94_len5_gb_2.png,3.6
368.png,368_len3_len6_gn_1.png,3.666666667
191.png,191_len2_st_1.png,3.8
310.png,310_len4_len1_gb_1.png,2.777777778
166.png,166_len4_st_2.png,2.625
61.png,61_len4_len1_gn_2.png,2.5
89.png,89_len2_len5_st_3.png,2.0
113.png,113_len3_bd_3.png,2.4
416.png,416_len3_gn_2.png,2.888888889
150.png,150_len2_st_1.png,2.0
82.png,82_len1_gn_3.png,3.625
3.png,3_len5_len2_gb_3.png,2.2
237.png,237_len3_len5_gn_2.png,2.3
112.png,112_len2_len4_gn_3.png,2.5
54.png,54_len5_len2_gb_3.png,1.777777778
213.png,213_len4_gb_2.png,3.2
362.png,362_len2_bd_1.png,3.111111111
254.png,254_len1_len4_bd_2.png,2.444444444
188.png,188_len2_len5_st_1.png,2.3
350.png,350_len2_len5_st_2.png,1.6
364.png,364_len3_bd_2.png,2.8
258.png,258_len2_st_1.png,2.2
233.png,233_len4_st_1.png,2.3
414.png,414_len2_len5_bd_3.png,2.444444444
259.png,259_len5_gb_1.png,3.8
73.png,73_len4_gn_2.png,3.4
59.png,59_len1_gn_1.png,3.2
332.png,332_len4_len1_gn_3.png,2.444444444
162.png,162_len1_gn_2.png,2.9
102.png,102_len2_len6_gb_1.png,3.3
147.png,147_len5_len2_gn_2.png,2.7
317.png,317_len5_bd_1.png,2.625
294.png,294_len2_bd_1.png,3.6
189.png,189_len4_len1_gn_1.png,3.111111111
180.png,180_len3_gn_3.png,2.555555556
158.png,158_len2_len5_gb_1.png,3.6
387.png,387_len1_len4_bd_1.png,3.2
106.png,106_len6_len2_bd_1.png,3.2
119.png,119_len3_bd_2.png,2.7
330.png,330_len3_bd_3.png,2.9
389.png,389_len5_len3_st_1.png,3.444444444
367.png,367_len2_st_1.png,2.777777778
167.png,167_len4_len1_bd_2.png,2.555555556
48.png,48_len4_len1_gb_3.png,2.0
390.png,390_len2_len5_bd_3.png,1.666666667
64.png,64_len1_len5_bd_2.png,2.0
381.png,381_len1_len4_gn_1.png,3.5
333.png,333_len3_len5_st_3.png,1.5
283.png,283_len6_gb_3.png,2.9
201.png,201_len2_st_3.png,2.7
354.png,354_len5_st_2.png,2.666666667
256.png,256_len4_st_2.png,2.5
150.png,150_len2_len5_gb_2.png,3.0
415.png,415_len3_bd_3.png,2.444444444
76.png,76_len5_len2_gb_3.png,2.3
89.png,89_len2_len5_bd_1.png,3.2
66.png,66_len4_gb_1.png,4.2
245.png,245_len2_len5_bd_2.png,2.625
413.png,413_len2_len5_gb_1.png,3.0
255.png,255_len5_len1_st_3.png,2.1
5.png,5_len5_len3_bd_2.png,3.2
280.png,280_len6_len3_gb_1.png,2.9
208.png,208_len4_len1_bd_2.png,1.8
152.png,152_len2_len5_st_1.png,3.0
323.png,323_len4_len1_gb_2.png,2.0
215.png,215_len4_len1_st_2.png,2.2
79.png,79_len1_bd_2.png,3.0
237.png,237_len3_gb_3.png,2.4
79.png,79_len1_len3_gb_2.png,2.8
59.png,59_len1_len5_st_2.png,2.333333333
214.png,214_len3_gb_2.png,3.555555556
211.png,211_len6_len3_gn_3.png,1.8
425.png,425_len3_gn_1.png,3.375
330.png,330_len3_len5_gn_2.png,2.5
430.png,430_len4_len1_gn_3.png,2.6
260.png,260_len4_len6_gn_1.png,3.25
124.png,124_len3_st_1.png,3.1
87.png,87_len3_gb_1.png,3.2
179.png,179_len1_len4_bd_2.png,2.25
113.png,113_len3_gb_3.png,2.4
402.png,402_len3_bd_2.png,3.111111111
161.png,161_len4_len1_gb_3.png,2.0
369.png,369_len1_len3_gb_2.png,3.2
318.png,318_len4_len6_gb_1.png,3.333333333
370.png,370_len2_gn_3.png,2.7
40.png,40_len6_bd_1.png,3.5
306.png,306_len2_gb_1.png,2.8
70.png,70_len1_len4_st_1.png,2.888888889
103.png,103_len1_bd_3.png,2.5
96.png,96_len2_len6_bd_1.png,2.5
424.png,424_len4_len1_gn_3.png,2.8
6.png,6_len4_len1_st_2.png,1.777777778
178.png,178_len4_len1_bd_3.png,1.75
196.png,196_len2_st_1.png,3.444444444
14.png,14_len2_gb_3.png,3.111111111
320.png,320_len3_st_1.png,2.8
378.png,378_len3_bd_1.png,3.3
14.png,14_len2_gn_3.png,3.8
417.png,417_len2_gb_2.png,3.0
64.png,64_len1_st_3.png,1.8
199.png,199_len2_gn_2.png,2.5
198.png,198_len2_gb_3.png,2.3
21.png,21_len6_len2_st_1.png,2.875
204.png,204_len4_gn_3.png,3.5
282.png,282_len1_gn_2.png,3.777777778
259.png,259_len5_st_3.png,1.8
86.png,86_len4_st_3.png,2.5
17.png,17_len1_len3_st_1.png,2.8
200.png,200_len3_len6_gn_1.png,3.0
152.png,152_len2_len5_st_2.png,1.5
59.png,59_len1_bd_2.png,2.8
87.png,87_len3_len6_bd_1.png,3.3
367.png,367_len2_gb_1.png,3.5
149.png,149_len3_gn_2.png,2.8
130.png,130_len2_len4_gb_1.png,2.888888889
159.png,159_len4_len1_st_2.png,2.7
7.png,7_len4_len1_st_3.png,2.7
272.png,272_len3_gn_1.png,3.2
87.png,87_len3_len6_st_2.png,2.2
282.png,282_len1_len4_gn_3.png,2.3
235.png,235_len6_len4_st_1.png,3.111111111
327.png,327_len5_len3_bd_3.png,1.8
358.png,358_len6_len3_gb_1.png,3.2
427.png,427_len4_gb_3.png,2.5
258.png,258_len2_bd_2.png,2.8
14.png,14_len2_len6_gb_1.png,3.3
54.png,54_len5_len2_bd_2.png,2.3
22.png,22_len1_len4_st_3.png,2.8
239.png,239_len4_st_3.png,3.8
25.png,25_len2_len6_st_1.png,2.2
183.png,183_len2_len5_gb_3.png,2.2
49.png,49_len5_len1_gb_3.png,2.25
267.png,267_len2_len5_bd_1.png,3.1
331.png,331_len3_gn_1.png,3.5
136.png,136_len4_gn_2.png,3.4
131.png,131_len6_gn_1.png,3.8
289.png,289_len4_len2_gb_2.png,2.777777778
349.png,349_len3_len5_gb_1.png,3.666666667
414.png,414_len2_gb_2.png,3.333333333
311.png,311_len5_gb_1.png,3.5
271.png,271_len5_len2_bd_3.png,1.7
196.png,196_len2_len5_st_1.png,2.8
296.png,296_len6_st_3.png,1.9
81.png,81_len4_bd_1.png,3.444444444
61.png,61_len4_len1_bd_2.png,2.8
215.png,215_len4_gn_1.png,3.6
239.png,239_len4_gb_1.png,3.8
393.png,393_len3_bd_1.png,3.444444444
371.png,371_len3_len6_st_1.png,2.555555556
353.png,353_len2_bd_3.png,2.4
224.png,224_len3_len6_gb_1.png,3.2
224.png,224_len3_st_2.png,2.444444444
371.png,371_len3_st_1.png,3.2
41.png,41_len3_st_3.png,2.75
324.png,324_len5_bd_3.png,2.5
131.png,131_len6_len3_gn_2.png,3.0
230.png,230_len3_gn_1.png,3.777777778
388.png,388_len3_len6_bd_3.png,1.555555556
102.png,102_len2_gn_1.png,3.666666667
22.png,22_len1_len4_st_2.png,2.0
337.png,337_len3_len6_gn_3.png,2.2
156.png,156_len1_len4_gn_3.png,2.222222222
284.png,284_len1_bd_2.png,2.9
401.png,401_len1_st_2.png,1.8
225.png,225_len3_st_3.png,2.333333333
326.png,326_len5_len2_gn_2.png,2.666666667
286.png,286_len2_gn_1.png,3.428571429
55.png,55_len5_len2_st_1.png,3.0
318.png,318_len4_len6_gb_2.png,2.1
93.png,93_len4_len1_gn_3.png,2.888888889
291.png,291_len3_len6_st_2.png,2.2
34.png,34_len3_st_1.png,3.4
306.png,306_len2_len5_st_1.png,2.7
12.png,12_len1_bd_1.png,3.0
179.png,179_len1_bd_2.png,3.2
80.png,80_len3_len5_bd_2.png,2.444444444
375.png,375_len1_len4_gn_1.png,3.3
419.png,419_len5_gb_3.png,3.0
270.png,270_len1_len4_gb_1.png,2.9
202.png,202_len2_gb_3.png,2.444444444
179.png,179_len1_len4_gn_1.png,3.555555556
47.png,47_len3_len5_bd_2.png,1.8
136.png,136_len4_len1_gn_1.png,3.333333333
402.png,402_len3_len6_st_1.png,3.5
194.png,194_len4_len1_bd_2.png,2.0
57.png,57_len1_len4_gb_2.png,2.333333333
167.png,167_len4_gn_2.png,3.4
267.png,267_len2_gn_1.png,3.3
352.png,352_len4_gn_3.png,3.2
295.png,295_len3_st_2.png,3.0
420.png,420_len3_len6_gb_2.png,2.111111111
23.png,23_len4_gb_3.png,3.0
25.png,25_len2_len6_st_2.png,2.0
126.png,126_len1_len4_gn_2.png,3.0
22.png,22_len1_bd_1.png,3.0
287.png,287_len4_bd_1.png,3.4
137.png,137_len4_gn_1.png,3.6
7.png,7_len4_len1_st_1.png,2.8
202.png,202_len2_bd_2.png,2.222222222
27.png,27_len1_gb_3.png,1.888888889
82.png,82_len1_len3_bd_1.png,4.0
338.png,338_len2_gn_3.png,3.25
324.png,324_len5_st_3.png,2.4
234.png,234_len5_len2_st_3.png,1.8
29.png,29_len6_len2_st_2.png,2.0
175.png,175_len5_st_2.png,2.777777778
146.png,146_len4_gb_3.png,2.666666667
288.png,288_len4_gb_1.png,3.3
8.png,8_len1_gb_2.png,2.3
355.png,355_len3_len5_gn_1.png,3.555555556
236.png,236_len5_bd_1.png,3.625
344.png,344_len2_len5_bd_2.png,2.25
423.png,423_len3_len6_gn_3.png,2.0
9.png,9_len6_bd_3.png,2.2
403.png,403_len3_gn_1.png,4.2
422.png,422_len2_len5_bd_1.png,2.8
3.png,3_len5_gb_3.png,3.0
161.png,161_len4_len1_gn_3.png,3.0
120.png,120_len1_gn_3.png,3.0
42.png,42_len3_gn_1.png,3.666666667
3.png,3_len5_bd_3.png,2.222222222
259.png,259_len5_len2_gb_1.png,3.111111111
343.png,343_len3_bd_1.png,3.3
232.png,232_len2_gb_1.png,3.888888889
415.png,415_len3_len5_gn_3.png,2.444444444
368.png,368_len3_gn_3.png,3.0
201.png,201_len2_len5_st_3.png,2.5
28.png,28_len2_len6_gn_1.png,3.2
345.png,345_len2_len5_bd_2.png,1.8
276.png,276_len6_gn_1.png,3.7
251.png,251_len2_len6_gb_2.png,2.5
170.png,170_len2_gn_1.png,4.3
78.png,78_len4_gb_2.png,2.5
208.png,208_len4_len1_gn_2.png,2.6
214.png,214_len3_gn_1.png,2.875
162.png,162_len1_len4_gb_2.png,3.0
229.png,229_len1_len5_bd_1.png,3.1
230.png,230_len3_len6_st_3.png,1.8
82.png,82_len1_len3_gn_2.png,3.0
168.png,168_len5_len2_gn_2.png,3.0
243.png,243_len1_gb_3.png,1.9
227.png,227_len2_gn_3.png,4.111111111
370.png,370_len2_len6_st_3.png,1.8
86.png,86_len4_len1_gn_1.png,3.555555556
292.png,292_len5_st_1.png,3.7
327.png,327_len5_bd_1.png,3.375
430.png,430_len4_len1_bd_3.png,1.25
77.png,77_len5_gb_2.png,2.5
105.png,105_len5_gn_1.png,4.0
324.png,324_len5_gn_2.png,3.1
246.png,246_len4_len2_gb_1.png,3.5
268.png,268_len4_len1_bd_3.png,1.8
369.png,369_len1_len3_st_2.png,2.0
233.png,233_len4_gb_1.png,3.6
131.png,131_len6_len3_bd_3.png,1.625
393.png,393_len3_len6_gb_3.png,2.2
138.png,138_len4_bd_1.png,3.4
393.png,393_len3_gn_2.png,3.2
192.png,192_len1_len4_st_2.png,1.8
421.png,421_len3_len6_bd_2.png,2.4
113.png,113_len3_len6_bd_1.png,2.8
130.png,130_len2_st_2.png,2.777777778
331.png,331_len3_st_2.png,2.2
317.png,317_len5_len1_st_2.png,1.9
180.png,180_len3_gb_2.png,3.2
130.png,130_len2_bd_2.png,2.888888889
35.png,35_len4_len1_bd_2.png,3.2
200.png,200_len3_len6_bd_2.png,2.0
103.png,103_len1_st_2.png,2.625
25.png,25_len2_bd_2.png,2.888888889
241.png,241_len4_len1_gb_1.png,1.8
209.png,209_len3_len6_bd_3.png,1.5
18.png,18_len5_len3_st_2.png,3.0
76.png,76_len5_len2_gb_2.png,2.777777778
221.png,221_len6_len3_gb_1.png,3.555555556
396.png,396_len4_len6_gn_1.png,3.666666667
339.png,339_len4_st_3.png,1.9
69.png,69_len4_len1_bd_1.png,2.8
376.png,376_len3_gn_1.png,3.555555556
327.png,327_len5_gb_2.png,2.7
170.png,170_len2_len5_gn_3.png,2.8
274.png,274_len3_gb_2.png,2.6
1.png,1_len3_gb_3.png,2.5
185.png,185_len6_len3_bd_3.png,1.8
301.png,301_len2_st_1.png,2.3
189.png,189_len4_gn_3.png,2.9
136.png,136_len4_len1_gb_3.png,2.0
142.png,142_len6_len3_gn_2.png,2.444444444
183.png,183_len2_len5_st_3.png,1.666666667
116.png,116_len6_len2_bd_3.png,1.555555556
135.png,135_len5_len2_bd_2.png,2.0
426.png,426_len2_gb_3.png,2.5
303.png,303_len5_gn_3.png,2.666666667
318.png,318_len4_gb_2.png,2.9
316.png,316_len5_gn_1.png,3.6
389.png,389_len5_len3_bd_3.png,1.7
309.png,309_len3_st_3.png,2.4
405.png,405_len3_st_3.png,2.0
146.png,146_len4_bd_3.png,2.777777778
317.png,317_len5_gb_3.png,2.6
415.png,415_len3_len5_gb_2.png,2.8
175.png,175_len5_bd_3.png,1.9
251.png,251_len2_len6_bd_2.png,2.444444444
239.png,239_len4_len1_gn_1.png,3.8
176.png,176_len5_gb_3.png,3.0
252.png,252_len2_bd_2.png,2.333333333
148.png,148_len6_bd_1.png,3.777777778
183.png,183_len2_gn_3.png,2.7
202.png,202_len2_bd_1.png,3.4
57.png,57_len1_len4_gn_2.png,3.2
183.png,183_len2_gn_1.png,3.25
276.png,276_len6_len3_gb_3.png,2.2
294.png,294_len2_gn_1.png,3.555555556
325.png,325_len3_gn_3.png,2.888888889
347.png,347_len3_len6_gb_2.png,2.2
394.png,394_len5_gb_2.png,3.1
361.png,361_len2_gn_2.png,2.777777778
181.png,181_len2_bd_1.png,3.625
140.png,140_len4_len6_bd_1.png,2.3
123.png,123_len4_bd_1.png,4.111111111
25.png,25_len2_gb_1.png,3.6
385.png,385_len5_len2_gn_3.png,2.5
103.png,103_len1_gb_3.png,2.777777778
384.png,384_len1_len4_bd_2.png,2.444444444
209.png,209_len3_len6_st_1.png,3.0
281.png,281_len4_len6_st_3.png,1.666666667
72.png,72_len6_st_2.png,2.111111111
341.png,341_len2_gb_3.png,2.444444444
52.png,52_len1_len4_gn_2.png,3.2
